index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
25893, -97.490, 149.320, 25, 1.000, 40.000,  7.41, 25438, 0, 193
25894, -27.080, 38.730, 25, 1.000, 44.500,  3.49, 25830, 0, 193
25895, 105.940, -67.410, 25, 1.000, 52.500,  4.82, 25819, 0, 181
25896, 167.690, -92.980, 25, 1.000, 43.000,   9.5, 25054, 0, 181
25897, 211.850, -219.400, 25, 1.000, 10.500,  3.77, 25871, 0, 181
25898, -134.070, 155.090, 25, 1.000, 21.500,  8.23, 25134, 0, 193
25899, -50.150, -40.450, 25, 1.000, 46.500,  1.97, 25313, 0, 190
25900, 44.010, -61.680, 25, 1.000, 4.000,  27.3, 25797, 0, 181
25901, 52.360, 25.760, 25, 1.000, 5.500,  17.8, 25831, 0, 181
25902, 125.570, 88.260, 25, 1.000, 2.000,  24.5, 25969, 0, 181
25903, 183.770, 14.830, 25, 1.000, 2.000,  34.2, 25944, 0, 181
25904, -109.740, -2.870, 25, 1.000, 56.000,  3.58, 25025, 0, 190
25905, -184.570, -46.870, 25, 1.000, 2.500,  26.6, 25979, 0, 190
25906, 34.420, 172.280, 25, 1.000, 1.000,  57.6, 25975, 0, 193
25907, 217.080, -6.870, 25, 1.000, 2.000,  20.2, 25937, 0, 181
25908, 177.130, -126.960, 25, 1.000, 51.500,   5.2, 25531, 0, 181
25909, 69.310, -129.860, 25, 1.000, 1.500,    29, 25995, 0, 181
25910, -170.310, -200.170, 25, 1.000, 2.500,  28.2, 25933, 0, -1
25911, -193.650, 103.880, 25, 1.000, 11.000,    13, 25703, 0, 190
25912, 162.040, 52.650, 25, 1.000, 1.500,  29.4, 25954, 0, -1
25913, -61.330, 165.600, 25, 1.000, 6.500,  30.2, 25993, 0, 193
25914, 127.750, 30.640, 25, 1.000, 1.000,  40.7, 25912, 0, -1
25915, 1.010, -14.190, 25, 1.000, 16.500,  7.55, 25423, 0, 193
25916, -133.250, -83.570, 25, 1.000, 2.500,  31.8, 25956, 0, 190
25917, 211.300, 45.730, 25, 1.000, 2.000,  35.8, 25937, 0, 181
25918, -58.320, 172.370, 25, 1.000, 3.500,  7.41, 25913, 0, 193
25919, 127.600, -99.300, 25, 1.000, 61.500,  1.19, 25284, 0, 181
25920, -214.470, 59.040, 25, 1.000, 2.000,  2.08, 25983, 0, 190
25921, 0.460, -197.550, 25, 1.000, 3.000,  26.3, 25991, 0, 190
25922, -66.300, -122.870, 25, 1.000, 5.500,  21.7, 25923, 0, 190
25923, -45.560, -129.410, 25, 1.000, 9.000,  21.3, 25764, 0, 190
25924, -226.380, 76.710, 25, 1.000, 2.000,  23.4, 25983, 0, 190
25925, -23.030, -196.230, 25, 1.000, 2.500,  23.5, 25921, 0, 190
25926, 195.420, 183.780, 25, 1.000, 2.000,  23.9, 25955, 0, -1
25927, -27.820, 146.400, 25, 1.000, 2.500,    29, 25966, 0, 193
25928, 44.110, -95.740, 25, 1.000, 2.000,  14.7, 25947, 0, 190
25929, 91.530, 95.380, 25, 1.000, 2.500,  62.3, 25951, 0, 181
25930, -192.150, 132.080, 25, 1.000, 6.000,  10.8, 25406, 0, 190
25931, -127.960, -46.820, 25, 1.000, 7.000,  23.3, 25825, 0, 190
25932, -68.660, -178.720, 25, 1.000, 1.500,  34.1, 25941, 0, 190
25933, -192.820, -183.150, 25, 1.000, 2.500,  13.3, 25980, 0, -1
25934, -203.910, -200.890, 25, 1.000, 2.500,    32, 25980, 0, -1
25935, 200.270, -166.430, 25, 1.000, 30.500,  4.83, 25249, 0, 181
25936, 149.040, 184.050, 25, 1.000, 3.000,    23, 25955, 0, -1
25937, 223.700, 12.190, 25, 1.000, 2.000,  71.2, 25944, 0, 181
25938, -94.430, -147.940, 25, 1.000, 2.000,  37.7, 25922, 0, 190
25939, 82.550, -73.110, 25, 1.000, 32.000,  10.5, 25136, 0, 181
25940, -108.180, -155.390, 25, 1.000, 1.500,  15.6, 25938, 0, 190
25941, -73.380, -212.500, 25, 1.000, 2.500,  20.2, 25981, 0, 190
25942, -126.200, 120.690, 25, 1.000, 34.500,  7.32, 25657, 0, 193
25943, -166.170, 18.550, 25, 1.000, 5.500,  18.3, 25693, 0, 190
25944, 153.990, -2.080, 25, 1.000, 2.000,  19.3, 25987, 0, 181
25945, 203.950, 99.940, 25, 1.000, 2.000,  12.4, 25996, 0, -1
25946, 159.990, 212.820, 25, 1.000, 2.500,  30.8, 25936, 0, -1
25947, 34.040, -106.460, 25, 1.000, 2.000,  34.1, 25616, 0, 190
25948, -207.450, 139.970, 25, 1.000, 5.000,  6.27, 25293, 0, 190
25949, -7.730, -150.140, 25, 1.000, 6.000,  4.55, 25301, 0, 190
25950, 72.180, 102.720, 25, 1.000, 1.500,  20.7, 25929, 0, 181
25951, 31.480, 78.820, 25, 1.000, 2.500,  10.3, 25994, 0, 181
25952, -97.110, -98.030, 25, 1.000, 3.500,  10.5, 25973, 0, 190
25953, -133.770, 104.440, 25, 1.000, 23.500,  17.9, 25942, 0, 193
25954, 184.190, 71.990, 25, 1.000, 3.000,  83.7, 25982, 0, -1
25955, 171.770, 180.510, 25, 1.000, 3.500,  25.7, 25982, 0, -1
25956, -137.240, -52.000, 25, 1.000, 3.000,  10.6, 25931, 0, 190
25957, 127.020, 206.970, 25, 1.000, 2.000,  31.8, 25936, 0, -1
25958, -54.220, 10.320, 25, 1.000, 31.500,  7.56, 25106, 0, 193
25959, -27.480, -225.550, 25, 1.000, 2.500,  32.8, 25981, 0, 190
25960, 81.800, -29.170, 25, 1.000, 31.500,  5.37, 25672, 0, 181
25961, 135.120, -95.890, 25, 1.000, 62.500, 0.734, 25619, 0, 181
25962, 226.850, -121.490, 25, 1.000, 1.500,  36.6, 25629, 0, 181
25963, 89.180, 14.010, 25, 1.000, 9.000,  17.9, 25189, 0, 181
25964, -91.850, -215.510, 25, 1.000, 2.000,  18.7, 25941, 0, 190
25965, 135.590, -229.990, 25, 1.000, 1.000,  61.4, 25011, 0, 181
25966, -40.970, 120.560, 25, 1.000, 24.000,  18.9, 25750, 0, 193
25967, -1.700, -139.520, 25, 1.000, 8.000,  2.42, 25167, 0, 190
25968, 28.440, -204.930, 25, 1.000, 2.500,  28.9, 25921, 0, 190
25969, 106.430, 72.950, 25, 1.000, 2.000,  26.9, 25929, 0, 181
25970, -87.560, 217.490, 25, 1.000, 2.000,  37.7, 25762, 0, 193
25971, -202.650, -20.840, 25, 1.000, 2.000,  16.9, 25999, 0, 190
25972, -206.350, -124.760, 25, 1.000, 1.000,  46.6, 25980, 0, -1
25973, -86.880, -95.790, 25, 1.000, 7.000,  28.3, 25195, 0, 190
25974, 123.550, -39.190, 25, 1.000, 34.000,    11, 25621, 0, 181
25975, -22.690, 179.580, 25, 1.000, 2.500,  34.3, 25984, 0, 193
25976, -119.640, 7.300, 25, 1.000, 56.500,  4.93, 25839, 0, 190
25977, -94.160, -62.780, 25, 1.000, 25.000,    24, 25798, 0, 190
25978, 110.240, -151.080, 25, 1.000, 3.500,  34.7, 25107, 0, 181
25979, -162.030, -32.800, 25, 1.000, 2.500,  31.4, 25956, 0, 190
25980, -195.390, -170.060, 25, 1.000, 2.500, 1.84e+19, -1, 0, -1
25981, -60.160, -227.720, 25, 1.000, 2.500,  67.7, 25921, 0, 190
25982, 171.950, 154.800, 25, 1.000, 3.500, 1.84e+19, -1, 0, -1
25983, -213.560, 57.170, 25, 1.000, 2.000,  50.8, 25911, 0, 190
25984, -56.830, 176.600, 25, 1.000, 3.000,  4.48, 25918, 0, 193
25985, 41.770, -206.160, 25, 1.000, 2.000,  13.4, 25968, 0, 190
25986, 34.790, -221.080, 25, 1.000, 2.000,  17.4, 25968, 0, 190
25987, 138.300, -13.280, 25, 1.000, 4.500,  29.8, 25974, 0, 181
25988, -101.230, 11.160, 25, 1.000, 61.000,  9.17, 25064, 0, 190
25989, 133.830, -51.660, 25, 1.000, 37.500,  6.79, 25223, 0, 181
25990, -27.700, -75.900, 25, 1.000, 29.000,  8.71, 25281, 0, 190
25991, -4.100, -171.640, 25, 1.000, 5.000,  21.8, 25949, 0, 190
25992, 167.220, 143.530, 25, 1.000, 2.500,  12.2, 25982, 0, -1
25993, -88.390, 179.010, 25, 1.000, 12.000,  23.4, 25269, 0, 193
25994, 22.450, 73.840, 25, 1.000, 3.500,  25.5, 25486, 0, 181
25995, 84.030, -154.880, 25, 1.000, 2.000,  26.5, 25978, 0, 181
25996, 203.620, 87.550, 25, 1.000, 2.000,  24.9, 25954, 0, -1
25997, 108.690, -23.250, 25, 1.000, 28.500,  8.26, 25445, 0, 181
25998, 185.020, 141.460, 25, 1.000, 2.000,  17.9, 25992, 0, -1
25999, -212.270, -34.710, 25, 1.000, 2.000,  30.3, 25905, 0, 190
26000, -51.860, -64.090, 26, 1.000, 43.000,  1.12, 26297, 0, 215
26001, 171.870, -154.070, 26, 1.000, 51.000,   2.6, 26495, 0, 203
26002, -108.290, 15.320, 26, 1.000, 60.000,  3.44, 26681, 0, 215
26003, 175.750, -161.110, 26, 1.000, 47.000,  1.18, 26251, 0, 203
26004, -111.260, 129.910, 26, 1.000, 49.500,  5.29, 26697, 0, 216
26005, 165.020, -115.510, 26, 1.000, 59.500,  4.14, 26554, 0, 203
26006, -53.660, 61.400, 26, 1.000, 64.000,   1.1, 26721, 0, 216
26007, -139.170, 188.110, 26, 1.000, 11.000,  11.7, 26637, 0, 216
26008, -110.050, 32.220, 26, 1.000, 51.500,  2.93, 26260, 0, 215
26009, 175.940, -159.840, 26, 1.000, 47.000,  2.29, 26251, 0, 203
26010, -103.800, 13.960, 26, 1.000, 59.000, 0.983, 26780, 0, 215
26011, 181.010, -188.690, 26, 1.000, 28.000,  11.4, 26142, 0, 203
26012, -101.710, 22.500, 26, 1.000, 58.500,  5.16, 26754, 0, 215
26013, -116.160, 127.680, 26, 1.000, 45.500,  5.38, 26004, 0, 216
26014, -79.170, 88.970, 26, 1.000, 71.500,  11.9, 26185, 0, 216
26015, -16.930, 21.150, 26, 1.000, 34.500, 0.362, 26870, 0, 216
26016, -65.610, -69.200, 26, 1.000, 41.000,  3.81, 26184, 0, 215
26017, 76.040, -9.570, 26, 1.000, 19.000,  6.54, 26516, 0, 203
26018, -100.320, 12.870, 26, 1.000, 61.000,  1.94, 26988, 0, 215
26019, 168.810, -122.360, 26, 1.000, 59.000,  3.72, 26076, 0, 203
26020, -37.490, 61.720, 26, 1.000, 59.500,  1.14, 26809, 0, 216
26021, -78.550, 91.430, 26, 1.000, 71.000,  2.54, 26014, 0, 216
26022, -111.720, 159.340, 26, 1.000, 28.000,  5.15, 26368, 0, 216
26023, 106.520, -85.720, 26, 1.000, 53.000,  4.53, 26670, 0, 203
26024, -92.020, 106.330, 26, 1.000, 63.500,     5, 26078, 0, 216
26025, -110.990, 0.480, 26, 1.000, 56.500,  2.21, 26250, 0, 215
26026, 167.880, -132.260, 26, 1.000, 57.000,  5.04, 26517, 0, 203
26027, -63.530, -55.650, 26, 1.000, 48.500,  1.46, 26597, 0, 215
26028, -97.340, 132.280, 26, 1.000, 53.500,  2.87, 26140, 0, 216
26029, 219.790, -213.650, 26, 1.000, 11.000,  2.49, 26851, 0, 203
26030, -28.960, -3.640, 26, 1.000, 27.000,  18.5, 26452, 0, 216
26031, 84.570, -47.620, 26, 1.000, 38.500,  7.99, 26515, 0, 203
26032, -103.570, 36.510, 26, 1.000, 50.000,  1.88, 26443, 0, 215
26033, -24.900, 18.550, 26, 1.000, 36.000,  5.77, 26255, 0, 216
26034, 175.830, -140.580, 26, 1.000, 52.500,  2.27, 26498, 0, 203
26035, 154.070, -122.770, 26, 1.000, 63.500,  1.71, 26298, 0, 203
26036, -140.310, 48.160, 26, 1.000, 33.000,  2.51, 26664, 0, 215
26037, 190.810, -166.440, 26, 1.000, 38.000,  0.64, 26169, 0, 203
26038, -4.190, 16.840, 26, 1.000, 26.500,  1.95, 26407, 0, 216
26039, -94.040, -13.050, 26, 1.000, 64.500,  2.63, 26329, 0, 215
26040, 95.240, -58.560, 26, 1.000, 47.000,  6.05, 26717, 0, 203
26041, -53.800, 51.740, 26, 1.000, 58.000,  2.84, 26416, 0, 216
26042, 187.090, -158.930, 26, 1.000, 45.000,  5.18, 26715, 0, 203
26043, 127.220, -77.220, 26, 1.000, 63.000,  3.31, 26803, 0, 203
26044, 186.610, -172.350, 26, 1.000, 36.000,  5.69, 26719, 0, 203
26045, -101.160, 131.100, 26, 1.000, 53.000,     4, 26028, 0, 216
26046, -72.950, 83.150, 26, 1.000, 68.000,  3.64, 26724, 0, 216
26047, -97.060, -5.180, 26, 1.000, 64.000,  1.55, 26052, 0, 215
26048, -161.150, 104.190, 26, 1.000, 16.000,  3.05, 26058, 0, 215
26049, -10.020, 9.480, 26, 1.000, 26.500,  2.31, 26116, 0, 216
26050, -126.790, 62.310, 26, 1.000, 34.000,  7.94, 26853, 0, 215
26051, -43.890, -59.220, 26, 1.000, 42.500,  4.41, 26097, 0, 215
26052, -98.460, -5.840, 26, 1.000, 64.000,  4.25, 26392, 0, 215
26053, -73.140, -15.790, 26, 1.000, 66.000,  3.75, 26748, 0, 215
26054, 160.670, -86.580, 26, 1.000, 44.500,  8.53, 26595, 0, 203
26055, -55.900, -57.920, 26, 1.000, 46.500,  1.94, 26674, 0, 215
26056, -96.790, 15.950, 26, 1.000, 60.000,   2.1, 26784, 0, 215
26057, 25.750, 34.990, 26, 1.000, 8.000,  27.3, 26367, 0, 216
26058, -160.730, 101.170, 26, 1.000, 16.500,  3.37, 26083, 0, 215
26059, -82.120, 112.960, 26, 1.000, 64.000,  3.87, 26335, 0, 216
26060, 183.960, -153.180, 26, 1.000, 47.500,   3.8, 26101, 0, 203
26061, -44.710, 71.940, 26, 1.000, 62.500,  2.51, 26402, 0, 216
26062, -59.660, 92.900, 26, 1.000, 67.500,  1.18, 26448, 0, 216
26063, -60.870, 94.890, 26, 1.000, 67.500, 0.478, 26277, 0, 216
26064, -97.490, 2.790, 26, 1.000, 62.000,  2.13, 26365, 0, 215
26065, -18.160, 29.480, 26, 1.000, 41.500,     6, 26755, 0, 216
26066, -43.310, -56.360, 26, 1.000, 41.500,  2.92, 26051, 0, 215
26067, -49.270, 74.550, 26, 1.000, 64.000,  2.02, 26291, 0, 216
26068, 166.780, -105.160, 26, 1.000, 55.500,  7.46, 26263, 0, 203
26069, -76.400, 114.460, 26, 1.000, 63.500, 0.858, 26225, 0, 216
26070, -85.100, 126.030, 26, 1.000, 56.000,  4.92, 26239, 0, 216
26071, 131.020, -77.860, 26, 1.000, 61.500,  2.04, 26235, 0, 203
26072, -74.890, -41.020, 26, 1.000, 55.500,  3.58, 26772, 0, 215
26073, -72.810, 116.090, 26, 1.000, 62.500,  3.11, 26689, 0, 216
26074, -1.310, 17.280, 26, 1.000, 26.500,  3.15, 26407, 0, 216
26075, -108.140, 40.380, 26, 1.000, 47.500,  5.14, 26735, 0, 215
26076, 167.100, -125.660, 26, 1.000, 60.000,  7.08, 26554, 0, 203
26077, -139.620, 40.720, 26, 1.000, 36.000,  1.96, 26377, 0, 215
26078, -87.890, 103.520, 26, 1.000, 67.000,  5.83, 26307, 0, 216
26079, -93.730, 125.530, 26, 1.000, 57.500,  6.52, 26207, 0, 216
26080, 116.970, -82.760, 26, 1.000, 62.500,  3.52, 26881, 0, 203
26081, -103.690, 36.700, 26, 1.000, 49.500, 0.225, 26032, 0, 215
26082, -34.760, 51.540, 26, 1.000, 56.000,  3.86, 26324, 0, 216
26083, -157.480, 102.050, 26, 1.000, 17.000,  3.72, 26426, 0, 215
26084, -76.090, 130.530, 26, 1.000, 50.500,  5.66, 26886, 0, 216
26085, -124.540, 47.150, 26, 1.000, 39.000,  1.98, 26095, 0, 215
26086, -122.470, 148.290, 26, 1.000, 28.000,  3.29, 26378, 0, 216
26087, -16.910, 25.950, 26, 1.000, 38.000,  3.74, 26065, 0, 216
26088, 14.110, -3.900, 26, 1.000, 15.000,  12.8, 26423, 0, 216
26089, -77.910, 132.600, 26, 1.000, 50.000,  2.76, 26084, 0, 216
26090, -104.540, 26.510, 26, 1.000, 57.500,  3.54, 26754, 0, 215
26091, -128.340, 51.190, 26, 1.000, 38.500,  5.03, 26855, 0, 215
26092, -87.810, -35.030, 26, 1.000, 60.500,  3.74, 26709, 0, 215
26093, -97.020, 24.480, 26, 1.000, 56.000,  3.08, 26428, 0, 215
26094, -61.970, 62.990, 26, 1.000, 60.000,  5.27, 26696, 0, 216
26095, -124.680, 45.170, 26, 1.000, 42.000,  3.92, 26241, 0, 215
26096, -74.240, -36.150, 26, 1.000, 60.500,  2.18, 26418, 0, 215
26097, -46.190, -55.460, 26, 1.000, 44.000,   4.5, 26463, 0, 215
26098, -36.850, -79.690, 26, 1.000, 30.500,  4.94, 26572, 0, 215
26099, 169.160, -143.030, 26, 1.000, 54.000,  2.26, 26201, 0, 203
26100, 228.740, -219.730, 26, 1.000, 8.500,  10.8, 26029, 0, 203
26101, 185.290, -149.620, 26, 1.000, 47.500,  6.23, 26276, 0, 203
26102, -68.050, 122.340, 26, 1.000, 56.000,  5.39, 26596, 0, 216
26103, -59.420, 71.080, 26, 1.000, 62.000,  4.46, 26606, 0, 216
26104, -98.720, 16.770, 26, 1.000, 59.500,  2.07, 26784, 0, 215
26105, 150.800, -101.800, 26, 1.000, 61.500,   2.2, 26450, 0, 203
26106, -47.720, 14.190, 26, 1.000, 35.000,  18.1, 26820, 0, 216
26107, 144.470, -145.540, 26, 1.000, 46.000,  2.13, 26580, 0, 203
26108, 120.150, -73.050, 26, 1.000, 60.000,  1.74, 26785, 0, 203
26109, -49.200, -35.190, 26, 1.000, 47.500,  3.02, 26659, 0, 215
26110, 150.670, -123.450, 26, 1.000, 65.000, 1.84e+19, -1, 1, 0
26111, -97.930, -13.040, 26, 1.000, 63.000,   2.6, 26275, 0, 215
26112, -141.250, 43.200, 26, 1.000, 33.500,  2.97, 26077, 0, 215
26113, 183.990, -177.340, 26, 1.000, 33.000,  1.64, 26142, 0, 203
26114, -111.710, 5.110, 26, 1.000, 56.500,  2.69, 26250, 0, 215
26115, 179.220, -158.960, 26, 1.000, 47.000,  5.26, 26251, 0, 203
26116, -12.240, 10.120, 26, 1.000, 27.500,  5.01, 26288, 0, 216
26117, -130.710, 24.610, 26, 1.000, 46.000,  6.28, 26818, 0, 215
26118, -76.860, -7.560, 26, 1.000, 66.000,  4.86, 26575, 0, 215
26119, 183.850, -174.740, 26, 1.000, 35.500,  3.65, 26044, 0, 203
26120, 160.240, -155.400, 26, 1.000, 46.500,   1.6, 26165, 0, 203
26121, -58.710, -40.540, 26, 1.000, 52.000,  2.13, 26729, 0, 215
26122, -14.380, 20.900, 26, 1.000, 31.000,  2.38, 26870, 0, 216
26123, -44.380, 63.830, 26, 1.000, 63.000, 0.388, 26665, 0, 216
26124, -66.110, 73.250, 26, 1.000, 64.000,   1.3, 26550, 0, 216
26125, 150.050, -106.240, 26, 1.000, 64.000,  4.13, 26564, 0, 203
26126, -86.700, 127.130, 26, 1.000, 53.500,  1.94, 26070, 0, 216
26127, 105.500, -22.270, 26, 1.000, 28.500,  3.34, 26997, 0, 203
26128, -101.800, 11.900, 26, 1.000, 60.000, 0.934, 26988, 0, 215
26129, -0.830, 1.320, 26, 1.000, 20.000,  3.89, 26440, 0, 216
26130, -30.170, -79.350, 26, 1.000, 29.000,  4.24, 26990, 0, 215
26131, -29.770, -94.970, 26, 1.000, 22.000,  8.05, 26283, 0, 215
26132, -107.180, -15.560, 26, 1.000, 55.500,  5.67, 26323, 0, 215
26133, -85.730, -17.010, 26, 1.000, 65.500,  2.75, 26320, 0, 215
26134, -130.410, 147.720, 26, 1.000, 24.000,  4.66, 26868, 0, 216
26135, -99.070, 8.360, 26, 1.000, 60.000, 0.434, 26801, 0, 215
26136, 86.950, -63.580, 26, 1.000, 41.500,  4.15, 26146, 0, 203
26137, -12.830, 34.260, 26, 1.000, 40.000,  6.41, 26755, 0, 216
26138, -92.920, -21.730, 26, 1.000, 62.000,  4.57, 26582, 0, 215
26139, -119.210, 186.610, 26, 1.000, 15.500,  3.65, 26885, 0, 216
26140, -94.480, 132.100, 26, 1.000, 54.500,  5.64, 26683, 0, 216
26141, -36.140, 47.110, 26, 1.000, 52.500,  3.42, 26240, 0, 216
26142, 182.350, -177.360, 26, 1.000, 33.500,  3.02, 26119, 0, 203
26143, -109.710, 139.460, 26, 1.000, 44.000,  5.86, 26694, 0, 216
26144, -107.600, 133.150, 26, 1.000, 49.000,  1.71, 26697, 0, 216
26145, 158.450, -110.850, 26, 1.000, 60.500,  4.33, 26456, 0, 203
26146, 90.990, -62.620, 26, 1.000, 43.500, 0.672, 26589, 0, 203
26147, -105.490, 158.090, 26, 1.000, 30.500,  2.95, 26382, 0, 216
26148, -155.520, 61.000, 26, 1.000, 24.000,  12.8, 26532, 0, 215
26149, -77.930, 1.490, 26, 1.000, 62.500,  2.14, 26397, 0, 215
26150, -99.930, 6.740, 26, 1.000, 59.500,  1.07, 26257, 0, 215
26151, 169.570, -139.320, 26, 1.000, 54.000,  1.03, 26788, 0, 203
26152, -106.760, 21.350, 26, 1.000, 59.000,  2.37, 26754, 0, 215
26153, -55.620, -71.690, 26, 1.000, 38.000,  2.88, 26419, 0, 215
26154, 82.450, -27.430, 26, 1.000, 31.000,  1.86, 26960, 0, 203
26155, -42.530, 82.430, 26, 1.000, 61.000,  4.31, 26342, 0, 216
26156, -40.950, -84.870, 26, 1.000, 29.500,  2.48, 26767, 0, 215
26157, -34.290, 76.040, 26, 1.000, 57.000,  6.01, 26330, 0, 216
26158, -43.750, 53.260, 26, 1.000, 58.000,  4.71, 26535, 0, 216
26159, 150.870, -113.220, 26, 1.000, 63.000,  2.18, 26761, 0, 203
26160, -72.530, 103.680, 26, 1.000, 71.500,  3.17, 26757, 0, 216
26161, 23.730, -35.670, 26, 1.000, 7.000,  12.2, 26857, 0, 203
26162, -52.430, -32.810, 26, 1.000, 48.500,  1.82, 26659, 0, 215
26163, -87.680, -15.570, 26, 1.000, 64.000,  2.42, 26133, 0, 215
26164, 103.520, -61.730, 26, 1.000, 51.500,  2.96, 26340, 0, 203
26165, 161.090, -154.050, 26, 1.000, 48.000, 0.661, 26591, 0, 203
26166, -7.480, -2.540, 26, 1.000, 19.500,  5.24, 26211, 0, 216
26167, -2.310, -137.180, 26, 1.000, 8.500,  5.17, 26794, 0, 215
26168, -70.730, 115.210, 26, 1.000, 61.500,  2.26, 26073, 0, 216
26169, 191.450, -166.440, 26, 1.000, 38.500,  7.21, 26181, 0, 203
26170, 200.980, -155.110, 26, 1.000, 37.000,   7.6, 26181, 0, 203
26171, 71.530, -5.940, 26, 1.000, 18.000,  5.79, 26017, 0, 203
26172, 132.760, -104.130, 26, 1.000, 60.000,  2.83, 26513, 0, 203
26173, 194.810, -189.400, 26, 1.000, 26.500,  5.03, 26369, 0, 203
26174, -101.160, 137.530, 26, 1.000, 50.500,  1.63, 26264, 0, 216
26175, -35.850, -102.920, 26, 1.000, 20.500,  7.69, 26576, 0, 215
26176, 123.740, -74.820, 26, 1.000, 62.000,  1.21, 26304, 0, 203
26177, 43.310, 53.830, 26, 1.000, 4.000,  3.61, 26486, 0, 203
26178, -104.280, 115.560, 26, 1.000, 55.500,  2.44, 26810, 0, 216
26179, 135.970, -88.580, 26, 1.000, 63.000,  6.68, 26619, 0, 203
26180, -78.340, -19.300, 26, 1.000, 66.000,  2.52, 26748, 0, 215
26181, 196.290, -161.090, 26, 1.000, 38.500,  9.45, 26042, 0, 203
26182, 165.150, -146.080, 26, 1.000, 53.000,   1.4, 26856, 0, 203
26183, 153.430, -138.480, 26, 1.000, 57.000, 0.0447, 26451, 0, 203
26184, -61.840, -68.620, 26, 1.000, 41.000,  8.99, 26552, 0, 215
26185, -67.680, 91.940, 26, 1.000, 71.500,  5.89, 26471, 0, 216
26186, -1.600, -129.200, 26, 1.000, 8.500,  3.75, 26794, 0, 215
26187, 105.530, -45.280, 26, 1.000, 46.000,  1.83, 26395, 0, 203
26188, -96.900, 107.960, 26, 1.000, 59.000,  1.42, 26607, 0, 216
26189, 87.980, -3.820, 26, 1.000, 17.000,  13.2, 26516, 0, 203
26190, 123.170, -88.320, 26, 1.000, 63.000,  1.85, 26827, 0, 203
26191, 116.590, -93.140, 26, 1.000, 61.000,  5.16, 26570, 0, 203
26192, -96.110, 135.700, 26, 1.000, 51.500,  3.63, 26028, 0, 216
26193, -100.890, 108.220, 26, 1.000, 56.500,  3.29, 26524, 0, 216
26194, -98.050, -3.290, 26, 1.000, 62.000,  2.13, 26047, 0, 215
26195, -68.000, -74.750, 26, 1.000, 33.000,  6.04, 26016, 0, 215
26196, -13.030, -77.270, 26, 1.000, 17.500,  5.73, 26210, 0, 215
26197, -98.140, -16.140, 26, 1.000, 62.000,  3.11, 26111, 0, 215
26198, -69.930, 89.410, 26, 1.000, 70.500,  2.88, 26352, 0, 216
26199, 111.240, -88.920, 26, 1.000, 56.000,  1.55, 26258, 0, 203
26200, -73.400, -31.430, 26, 1.000, 63.000,  2.55, 26309, 0, 215
26201, 167.180, -144.110, 26, 1.000, 54.000,  3.52, 26449, 0, 203
26202, -112.840, 147.990, 26, 1.000, 33.500,  5.36, 26331, 0, 216
26203, -156.690, 65.570, 26, 1.000, 23.000,  1.93, 26826, 0, 215
26204, 107.560, -90.690, 26, 1.000, 54.500,  4.08, 26199, 0, 203
26205, 128.650, -87.660, 26, 1.000, 62.500,  2.47, 26739, 0, 203
26206, -11.530, -112.070, 26, 1.000, 16.500,  9.38, 26656, 0, 215
26207, -90.010, 120.170, 26, 1.000, 57.500,  4.12, 26239, 0, 216
26208, 99.220, -52.420, 26, 1.000, 48.000,  3.62, 26730, 0, 203
26209, -110.730, 123.560, 26, 1.000, 49.500,   7.1, 26731, 0, 216
26210, -11.680, -82.840, 26, 1.000, 17.500,  5.58, 26266, 0, 215
26211, -9.500, 2.290, 26, 1.000, 22.000,  7.21, 26049, 0, 216
26212, 118.010, -59.340, 26, 1.000, 51.500,  1.58, 26727, 0, 203
26213, -97.360, 99.070, 26, 1.000, 63.500,  6.25, 26733, 0, 216
26214, 169.390, -136.180, 26, 1.000, 55.000,  3.46, 26646, 0, 203
26215, -131.640, 169.640, 26, 1.000, 18.000,  5.89, 26393, 0, 216
26216, 135.930, -113.760, 26, 1.000, 62.000,  1.17, 26793, 0, 203
26217, -22.600, -124.180, 26, 1.000, 14.000,  11.9, 26764, 0, 215
26218, -55.540, -54.640, 26, 1.000, 47.500,  5.57, 26357, 0, 215
26219, -41.480, 59.740, 26, 1.000, 62.000,  5.01, 26123, 0, 216
26220, -18.600, -90.090, 26, 1.000, 19.500,  4.63, 26266, 0, 215
26221, 169.610, -159.940, 26, 1.000, 47.000,  5.55, 26251, 0, 203
26222, -143.550, 51.670, 26, 1.000, 31.000,  4.78, 26036, 0, 215
26223, 136.610, -57.860, 26, 1.000, 41.000,  14.3, 26468, 0, 203
26224, -53.180, 66.790, 26, 1.000, 63.000,  4.57, 26721, 0, 216
26225, -76.960, 113.810, 26, 1.000, 63.500,  1.89, 26335, 0, 216
26226, -41.430, 78.100, 26, 1.000, 59.500,     1, 26487, 0, 216
26227, 96.360, -44.580, 26, 1.000, 42.500,  1.89, 26671, 0, 203
26228, -172.040, 96.520, 26, 1.000, 16.000,  12.2, 26058, 0, 215
26229, -93.900, 31.420, 26, 1.000, 50.500,  4.87, 26328, 0, 215
26230, 0.570, 0.080, 26, 1.000, 19.000,  1.87, 26129, 0, 216
26231, 122.890, -73.610, 26, 1.000, 62.000,  0.93, 26304, 0, 203
26232, -116.600, 150.560, 26, 1.000, 31.000,  4.55, 26202, 0, 216
26233, -43.940, 51.920, 26, 1.000, 57.500,   0.7, 26769, 0, 216
